chr2.0,marker,cM,bp2.0
CE10_chr4,6730,62.38,49123705
CE10_chr4,6731,62.38,49136697
CE10_chr4,6732,62.38,49167315
CE10_chr4,6733,63.45,49167462
CE10_chr4,6734,63.45,49167754
CE10_chr4,6735,63.45,49167934
CE10_chr4,6736,63.45,49167982
CE10_chr4,6737,63.45,49168000
CE10_chr4,6738,63.45,49168063
CE10_chr4,6739,63.45,49168106
CE10_chr4,6740,63.45,49168118
CE10_chr4,6741,63.45,49168152
CE10_chr4,6747,63.99,49169927
CE10_chr4,6748,63.99,49169933
CE10_chr4,6752,63.99,49170069
CE10_chr4,6764,64.53,49190415
CE10_chr4,6765,64.53,49190442
CE10_chr4,6766,64.53,49190460
CE10_chr4,6767,64.53,49190475
CE10_chr4,6768,64.53,49190493
CE10_chr4,6769,64.53,49190527
CE10_chr4,6770,64.53,49190546
CE10_chr4,6771,64.53,49190553
CE10_chr4,6774,64.53,49191790
CE10_chr4,6775,64.53,49191806
CE10_chr4,6776,65.06,49191944
CE10_chr4,6777,65.06,49192046
CE10_chr4,6778,65.06,49195053
CE10_chr4,6779,65.06,49195289
CE10_chr4,6780,65.06,49195290
CE10_chr4,6781,65.06,49195428
CE10_chr4,6787,65.06,49201856
CE10_chr4,6788,65.06,49201952
CE10_chr4,6789,65.06,49201964
CE10_chr4,6790,65.06,49201979
CE10_chr4,6795,65.06,49222001
CE10_chr4,6796,65.06,49287206
CE10_chr4,6797,65.6,49299817
CE10_chr4,6800,65.6,49300075
CE10_chr4,6808,65.6,49300412
CE10_chr4,6809,65.6,49300435
CE10_chr4,6810,65.6,49300441
CE10_chr4,6814,66.14,49311451
CE10_chr4,6816,66.14,49311499
CE10_chr4,6821,66.14,49311652
CE10_chr4,6822,66.14,49311689
CE10_chr4,6823,66.14,49311696
CE10_chr4,6824,66.14,49311733
CE10_chr4,6825,66.14,49311760
CE10_chr4,6826,66.14,49311891
CE10_chr4,6827,66.14,49312742
CE10_chr4,6828,66.68,49313656
CE10_chr4,6829,66.68,49313683
CE10_chr4,6830,66.68,49313689
CE10_chr4,6831,66.68,49313690
CE10_chr4,6832,66.68,49313712
CE10_chr4,6833,66.68,49327017
CE10_chr4,6835,66.68,49349580
CE10_chr4,6836,66.68,49349600
CE10_chr4,6846,67.22,49364396
CE10_chr4,6847,67.22,49364401
CE10_chr4,6848,67.22,49371089
CE10_chr4,6849,67.75,49371543
CE10_chr4,6850,67.75,49371546
CE10_chr4,6851,69.37,49389192
CE10_chr4,6852,69.37,49389202
CE10_chr4,6853,69.37,49389406
CE10_chr4,6854,69.37,49389409
CE10_chr4,6855,69.37,49389518
CE10_chr4,6856,69.37,49389537
CE10_chr4,6857,69.37,49389546
CE10_chr4,6858,69.37,49389601
CE10_chr4,6859,69.37,49389602
CE10_chr4,6860,69.37,49389608
CE10_chr4,6861,69.37,49389627
CE10_chr4,6862,69.37,49389633
CE10_chr4,6863,69.37,49389642
CE10_chr4,6864,69.37,49389776
CE10_chr4,6865,69.37,49389778
CE10_chr4,6866,69.37,49389787
CE10_chr4,6867,69.37,49389799
CE10_chr4,6868,69.9,49389817
CE10_chr4,6869,69.9,49389819
CE10_chr4,6870,69.9,49389851
CE10_chr4,6871,69.9,49389870
CE10_chr4,6872,69.9,49389899
CE10_chr4,6873,69.9,49390015
CE10_chr4,6874,69.9,49390100
CE10_chr4,6875,69.9,49390130
CE10_chr4,6876,69.9,49390157
CE10_chr4,6877,69.9,49390163
CE10_chr4,6878,69.9,49390167
CE10_chr4,6879,69.9,49390168
CE10_chr4,6880,69.9,49390180
CE10_chr4,6881,69.9,49390189
CE10_chr4,6882,69.9,49390193
CE10_chr4,6883,69.9,49390213
CE10_chr4,6884,69.9,49390239
CE10_chr4,6885,69.9,49390240
CE10_chr4,6886,69.9,49390307
CE10_chr4,6887,69.9,49390311
CE10_chr4,6888,69.9,49390336
CE10_chr4,6889,69.9,49390348
CE10_chr4,6890,69.9,49390403
CE10_chr4,6891,69.9,49390556
CE10_chr4,6892,69.9,49390730
CE10_chr4,6945,70.98,49505070
CE10_chr4,6946,70.98,49505215
CE10_chr4,6947,70.98,49505346
CE10_chr4,6948,70.98,49506000
CE10_chr4,6949,70.98,49510683
CE10_chr4,6950,70.98,49510684
CE10_chr4,6956,71.52,49583345
CE10_chr4,6957,71.52,49583427
CE10_chr4,6958,71.52,49583645
CE10_chr4,6959,71.52,49584331
CE10_chr4,6960,71.52,49584715
CE10_chr4,6961,71.52,49584908
CE10_chr4,6962,72.05,49584916
CE10_chr4,6963,72.05,49584921
CE10_chr4,6964,72.05,49584938
CE10_chr4,6968,72.05,49626547
CE10_chr4,6969,72.05,49626562
CE10_chr4,6970,72.05,49626593
CE10_chr4,6971,72.05,49626861
CE10_chr4,6972,72.59,49626890
CE10_chr4,6973,72.59,49626987
CE10_chr4,6974,72.59,49627052
CE10_chr4,6975,72.59,49627098
CE10_chr4,6976,72.59,49627103
CE10_chr4,6977,73.67,49627213
CE10_chr4,6978,75.28,49651300
CE10_chr8,21568,0,50429388
CE10_chr8,21567,1.08,50429566
CE10_chr8,21566,2.69,50433412
CE10_chr8,21565,2.69,50433481
CE10_chr8,21564,2.69,50433543
CE10_chr8,21563,2.69,50434065
CE10_chr8,21562,2.69,50434715
CE10_chr8,21561,2.69,50434718
CE10_chr8,21560,2.69,50434769
CE10_chr8,21559,2.69,50434940
CE10_chr8,21558,2.69,50435090
CE10_chr8,21557,2.69,50435475
CE10_chr8,21556,2.69,50459602
CE10_chr8,21555,2.69,50459619
CE10_chr8,21554,2.69,50459690
CE10_chr8,21553,2.69,50459708
CE10_chr8,21552,2.69,50459717
CE10_chr8,21551,2.69,50460006
CE10_chr8,21550,2.69,50460029
CE10_chr8,21547,2.69,50465529
CE10_chr8,21546,2.69,50465653
CE10_chr8,21545,2.69,50466355
CE10_chr8,21544,2.69,50466441
CE10_chr8,21543,2.69,50466580
CE10_chr8,21542,2.69,50475850
CE10_chr8,21541,2.69,50475886
CE10_chr8,21540,2.69,50475900
CE10_chr8,21539,2.69,50475905
CE10_chr8,21538,2.69,50476005
CE10_chr8,21537,2.69,50479821
CE10_chr8,21536,2.69,50479900
CE10_chr8,21535,2.69,50532755
CE10_chr8,21534,2.69,50533065
CE10_chr8,21533,2.69,50533897
CE10_chr8,21532,2.69,50542834
CE10_chr8,21531,2.69,50542848
CE10_chr8,21530,2.69,50542884
CE10_chr8,21529,2.69,50542924
CE10_chr8,21528,2.69,50543526
CE10_chr8,21527,2.69,50543562
CE10_chr8,21525,2.69,50551714
CE10_chr8,21524,2.69,50551879
CE10_chr8,21523,2.69,50552394
CE10_chr8,21522,2.69,50553062
CE10_chr8,21521,2.69,50553119
CE10_chr8,21520,2.69,50553359
CE10_chr8,21519,2.69,50553397
CE10_chr8,21518,2.69,50553438
CE10_chr8,21517,2.69,50553780
CE10_chr8,21516,2.69,50553845
CE10_chr8,21515,2.69,50553855
CE10_chr8,21514,2.69,50553895
CE10_chr8,21513,2.69,50553928
CE10_chr8,21512,2.69,50553929
CE10_chr8,21511,2.69,50553933
CE10_chr8,21510,2.69,50553945
CE10_chr8,21509,2.69,50553947
CE10_chr8,21508,2.69,50553949
CE10_chr8,21507,2.69,50553951
CE10_chr8,21506,2.69,50553975
CE10_chr8,21505,2.69,50554017
CE10_chr8,21504,2.69,50554018
CE10_chr8,21503,2.69,50554032
CE10_chr8,21502,2.69,50554042
CE10_chr8,21501,2.69,50554117
CE10_chr8,21500,2.69,50561850
CE10_chr8,21499,2.69,50562340
CE10_chr8,21498,2.69,50562503
CE10_chr8,7870,2.69,50657582
CE10_chr8,7871,2.69,50664936
CE10_chr8,7872,2.69,50664956
CE10_chr8,7873,2.69,50664966
CE10_chr8,7874,2.69,50664975
CE10_chr8,7875,2.69,50665522
CE10_chr8,7876,2.69,50665547
CE10_chr8,7877,2.69,50665550
CE10_chr8,7878,2.69,50665578
CE10_chr8,7879,2.69,50665637
CE10_chr8,7880,2.69,50665639
CE10_chr8,7881,2.69,50665678
CE10_chr8,7882,3.23,50665706
CE10_chr8,7883,3.23,50665713
CE10_chr8,7884,3.23,50665749
CE10_chr8,7885,3.23,50665839
CE10_chr8,7886,3.23,50665900
CE10_chr8,7887,3.23,50665905
CE10_chr8,7888,3.23,50665907
CE10_chr8,7889,3.23,50665916
CE10_chr8,7890,3.23,50665989
CE10_chr8,19858,3.76,49971015
CE10_chr8,19857,3.76,49970991
CE10_chr8,19856,3.76,49970682
CE10_chr8,19855,4.3,49967169
CE10_chr8,19854,4.3,49967168
CE10_chr8,19853,5.38,49966976
CE10_chr8,19852,5.38,49966943
CE10_chr8,19851,5.38,49956433
CE10_chr8,19850,5.38,49956189
CE10_chr8,19849,5.38,49956155
CE10_chr8,19838,5.91,49926821
CE10_chr8,19837,5.91,49926726
CE10_chr8,19787,6.45,49827886
CE10_chr8,19786,6.45,49827871
CE10_chr8,19785,6.45,49827854
CE10_chr8,19784,6.45,49827844
CE10_chr8,19765,6.99,49681424
CE10_chr8,19764,6.99,49681420
CE10_chr8,19763,7.53,49681411
CE10_chr8,19762,7.53,49681361
CE10_chr8,19761,7.53,49681351
CE10_chr8,19760,7.53,49681350
CE10_chr8,19759,8.07,49681112
CE10_chr8,19758,8.07,49681093
CE10_chr8,19757,8.07,49681090
CE10_chr8,19756,8.07,49681056
CE10_chr8,19755,8.07,49681053
CE10_chr8,19754,8.07,49680998
CE10_chr8,19753,8.07,49680640
CE10_chr8,19752,8.6,49638724
CE10_chr8,19751,8.6,49638658
CE10_chr8,19750,8.6,49638635
CE10_chr8,19749,9.14,49638573
CE10_chr8,19748,9.14,49564130
CE10_chr8,19747,9.14,49563923
CE10_chr8,19746,9.14,49563916
CE10_chr8,19745,9.14,49563863
CE10_chr8,19744,9.14,49563833
CE10_chr8,19743,9.14,49563832
CE10_chr8,19742,9.14,49563790
CE10_chr8,19740,9.68,49555739
CE10_chr8,19739,9.68,49555730
CE10_chr8,19738,9.68,49555631
CE10_chr8,19737,9.68,49555513
CE10_chr8,19736,9.68,49555480
CE10_chr8,19735,9.68,49555442
CE10_chr8,19734,9.68,49555298
CE10_chr8,19733,9.68,49555283
CE10_chr8,19732,9.68,49555157
CE10_chr8,19731,9.68,49555024
CE10_chr8,19730,9.68,49554953
CE10_chr8,19729,9.68,49554950
CE10_chr8,19728,9.68,49554948
CE10_chr8,19727,9.68,49554916
CE10_chr8,19726,9.68,49554700
CE10_chr8,19725,9.68,49554698
CE10_chr8,19722,9.68,49553129
CE10_chr8,19721,9.68,49553074
CE10_chr8,19720,9.68,49553020
CE10_chr8,19719,9.68,49552978
CE10_chr8,19718,9.68,49552948
CE10_chr8,19715,9.68,49515583
CE10_chr8,19714,9.68,49515486
CE10_chr8,19713,9.68,49500197
CE10_chr8,19712,9.68,49500067
CE10_chr8,19711,9.68,49500062
CE10_chr8,19710,9.68,49497546
CE10_chr8,19709,9.68,49497544
CE10_chr8,19708,9.68,49497496
CE10_chr8,19707,9.68,49497472
CE10_chr8,19706,9.68,49497459
CE10_chr8,19705,9.68,49497434
CE10_chr8,19704,9.68,49497424
CE10_chr8,19703,9.68,49497339
CE10_chr8,19702,9.68,49497327
CE10_chr8,19701,10.22,49497288
CE10_chr8,19700,10.22,49497231
CE10_chr8,19699,10.22,49497219
CE10_chr8,19698,10.22,49497210
CE10_chr8,19697,10.22,49497180
CE10_chr8,19696,10.22,49497165
CE10_chr8,19695,10.22,49497141
CE10_chr8,19694,10.22,49497119
CE10_chr8,19693,10.22,49497090
CE10_chr8,19692,10.22,49497083
CE10_chr8,19691,10.22,49497068
CE10_chr8,19690,10.22,49497064
CE10_chr8,19689,10.22,49497055
CE10_chr8,19688,10.22,49497037
CE10_chr8,19687,10.22,49496965
CE10_chr8,19686,10.22,49496917
CE10_chr8,19685,10.22,49496822
CE10_chr8,19684,10.22,49491843
CE10_chr8,19683,10.22,49489999
CE10_chr8,19682,10.22,49489988
CE10_chr8,19681,10.22,49476708
CE10_chr8,19680,10.22,49476507
CE10_chr8,19679,10.22,49476234
CE10_chr8,19678,10.22,49476231
CE10_chr8,19677,10.22,49476183
CE10_chr8,19676,10.22,49476061
CE10_chr8,19675,10.22,49475805
CE10_chr8,19674,10.22,49475569
CE10_chr8,19673,10.22,49475550
CE10_chr8,19672,10.22,49475475
CE10_chr8,19671,10.75,49475395
CE10_chr8,19669,11.29,49403891
CE10_chr8,19668,11.29,49403865
CE10_chr8,19667,11.29,49403712
CE10_chr8,19666,11.29,49403660
CE10_chr8,19665,11.29,49403651
CE10_chr8,19664,11.29,49380175
CE10_chr8,19663,11.29,49380162
CE10_chr8,19662,11.29,49380136
CE10_chr8,19661,11.29,49380135
CE10_chr8,19660,11.29,49380132
CE10_chr8,19659,11.29,49380118
CE10_chr8,19658,11.29,49380092
CE10_chr8,19657,11.29,49380029
CE10_chr8,19656,11.29,49380024
CE10_chr8,19655,11.29,49379990
CE10_chr8,19654,11.29,49379957
CE10_chr8,19653,11.29,49379899
CE10_chr8,19652,11.29,49379874
CE10_chr8,19651,11.29,49379831
CE10_chr8,19650,11.29,49379768
CE10_chr8,19649,11.29,49379503
CE10_chr8,19648,11.29,49379458
CE10_chr8,19647,11.29,49379438
CE10_chr8,19646,11.29,49379380
CE10_chr8,19645,11.29,49379372
CE10_chr8,19644,11.29,49379353
CE10_chr8,19643,11.29,49379342
CE10_chr8,19642,11.29,49379316
CE10_chr8,19641,11.29,49379229
CE10_chr8,19640,11.29,49366899
CE10_chr8,19638,12.37,49246573
CE10_chr8,19637,12.37,49246571
CE10_chr8,19636,12.37,49246537
CE10_chr8,19635,12.37,49246432
CE10_chr8,19634,12.37,49246108
CE10_chr8,19633,12.37,49245916
CE10_chr8,19632,13.44,49200364
CE10_chr8,19631,13.44,49200184
CE10_chr8,19629,13.44,49191598
CE10_chr8,19628,13.44,49191497
CE10_chr8,19627,13.44,49191401
CE10_chr8,19626,13.44,49191375
CE10_chr8,19625,13.44,49191372
CE10_chr8,19624,13.44,49191366
CE10_chr8,19623,13.44,49190917
CE10_chr8,19622,13.98,49172597
CE10_chr8,19621,14.52,49132620
CE10_chr8,19620,14.52,49130353
CE10_chr8,19619,14.52,49130338
CE10_chr8,19618,14.52,49130292
CE10_chr8,19617,14.52,49130093
CE10_chr8,19616,14.52,49130045
CE10_chr8,19615,14.52,49130032
CE10_chr8,19614,14.52,49129880
CE10_chr8,19613,15.06,49129806
CE10_chr8,19612,15.06,49129791
CE10_chr8,19611,15.06,49129768
CE10_chr8,19610,15.06,49129645
CE10_chr8,19609,15.59,48978186
CE10_chr8,19608,15.59,48978124
CE10_chr8,19607,16.13,48978101
CE10_chr8,19606,16.13,48965710
CE10_chr8,19605,16.13,48964520
CE10_chr8,19603,16.13,48944451
CE10_chr8,19602,16.13,48944355
CE10_chr8,19601,16.13,48944339
CE10_chr8,19600,16.13,48944260
CE10_chr8,19599,16.13,48944232
CE10_chr8,19598,16.13,48944193
CE10_chr8,19597,16.13,48944137
CE10_chr8,19596,16.13,48944125
CE10_chr8,19595,16.13,48944058
CE10_chr8,19594,16.13,48943953
CE10_chr8,19593,16.13,48943904
CE10_chr8,19581,16.13,48880504
CE10_chr8,19580,16.13,48880432
CE10_chr8,19579,16.13,48880414
CE10_chr8,19564,17.21,48844503
CE10_chr8,19563,17.21,48844498
CE10_chr8,19562,17.21,48844483
CE10_chr8,19561,17.21,48844377
CE10_chr8,19560,18.28,48805479
CE10_chr8,19558,18.28,48747010
CE10_chr8,19557,18.28,48742494
CE10_chr8,19556,19.36,48720233
CE10_chr8,19555,19.36,48699713
CE10_chr8,19554,19.36,48699328
CE10_chr8,19553,19.36,48698710
CE10_chr8,19552,19.36,48600542
CE10_chr8,19551,19.36,48600215
CE10_chr8,19550,19.36,48600083
CE10_chr8,19549,19.36,48600056
CE10_chr8,19548,19.36,48599925
CE10_chr8,19547,19.36,48599803
CE10_chr8,19546,19.36,48599542
CE10_chr8,19545,19.36,48599483
CE10_chr8,19541,19.36,48561762
CE10_chr8,19540,19.36,48561538
CE10_chr8,19539,19.36,48561197
CE10_chr8,19538,19.36,48561196
CE10_chr8,19537,19.36,48561141
CE10_chr8,19536,19.36,48561128
CE10_chr8,19535,19.89,48555251
CE10_chr8,19534,19.89,48555230
CE10_chr8,19533,20.43,48555191
CE10_chr8,19532,20.43,48555017
CE10_chr8,19531,20.43,48545718
CE10_chr8,19529,20.43,48535543
CE10_chr8,19528,20.43,48535501
CE10_chr8,19527,20.97,48535036
CE10_chr8,19521,22.58,48381598
CE10_chr8,19518,24.2,47988447
CE10_chr8,19517,24.2,47988422
CE10_chr8,19515,25.27,47945596
CE10_chr8,4790,26.35,47802961
CE10_chr8,4793,27.42,47511785
CE10_chr8,4794,27.96,47511572
CE10_chr8,4795,27.96,47511542
CE10_chr8,4796,27.96,47511501
CE10_chr8,4797,27.96,47467253
CE10_chr8,4798,27.96,47467071
CE10_chr8,4799,29.04,47374039
CE10_chr8,4800,29.04,47374036
CE10_chr8,4801,29.04,47374029
CE10_chr8,4802,29.04,47374027
CE10_chr8,4803,29.04,47374006
CE10_chr8,4804,29.04,47373694
CE10_chr8,4805,30.65,47202161
CE10_chr8,4809,30.65,47122053
CE10_chr8,4810,30.65,46983367
CE10_chr8,4811,30.65,46931236
CE10_chr8,4812,30.65,46931179
CE10_chr8,4813,30.65,46931178
CE10_chr8,4814,30.65,46931143
CE10_chr8,7866,32.26,37005843
CE10_chr8,17985,32.26,14914856
CE10_chr8,17994,32.26,14874186
CE10_chr8,17995,32.26,14874177
CE10_chr8,17996,32.26,14874167
CE10_chr8,17997,32.26,14874158
CE10_chr8,17998,32.26,14874127
CE10_chr8,17999,32.26,14874118
CE10_chr8,18000,32.26,14874075
CE10_chr8,18001,32.26,14874065
CE10_chr8,18002,32.26,14874060
CE10_chr8,18003,32.26,14873963
CE10_chr8,18004,32.26,14873958
CE10_chr8,18005,32.26,14873927
CE10_chr8,18006,32.26,14873926
CE10_chr8,18007,32.26,14873914
CE10_chr8,18008,32.26,14873892
CE10_chr8,18009,32.26,14873859
CE10_chr8,7523,32.26,12626803
CE10_chr8,7522,32.26,12626919
CE10_chr8,7521,32.26,12626947
CE10_chr8,7520,32.26,12627042
CE10_chr8,7519,32.26,12627043
CE10_chr8,7518,32.26,12627071
CE10_chr8,7517,32.26,12627100
CE10_chr8,7516,32.26,12627121
CE10_chr8,7515,32.26,12627124
CE10_chr8,17055,32.8,15266069
CE10_chr8,17056,32.8,15266159
CE10_chr8,17062,32.8,15283160
CE10_chr8,17063,32.8,15283163
CE10_chr8,17064,32.8,15283166
CE10_chr8,143,32.8,18816826
CE10_chr8,1478,32.8,18710558
CE10_chr8,1479,32.8,18348776
CE10_chr8,1484,32.8,16680820
CE10_chr8,1486,32.8,16621286
CE10_chr8,1487,32.8,16621275
CE10_chr8,1488,32.8,16621116
CE10_chr8,1489,32.8,16621075
CE10_chr8,1490,32.8,16620922
CE10_chr8,7616,32.8,45494258
CE10_chr8,7617,32.8,45494435
CE10_chr8,17891,32.8,35319008
CE10_chr8,18012,32.8,14233794
CE10_chr8,18013,32.8,14233771
CE10_chr8,18014,32.8,14233548
CE10_chr8,18015,32.8,14099928
CE10_chr8,18017,32.8,13967510
CE10_chr8,18018,32.8,13966971
CE10_chr8,19339,32.8,13503742
CE10_chr8,19340,32.8,13304539
CE10_chr8,19341,32.8,13304059
CE10_chr8,19342,32.8,13295648
CE10_chr8,10884,32.8,44576075
CE10_chr8,10883,32.8,44576080
CE10_chr8,10882,32.8,44576090
CE10_chr8,10881,32.8,44587674
CE10_chr8,10880,32.8,44587684
CE10_chr8,10879,32.8,44587690
CE10_chr8,10878,32.8,44588221
CE10_chr8,10872,32.8,44714615
CE10_chr8,10870,33.34,44786370
CE10_chr8,10866,33.34,44895186
CE10_chr8,10865,33.34,44895592
CE10_chr8,10864,33.34,44895718
CE10_chr8,10863,33.34,44961617
CE10_chr8,10861,33.34,45163785
CE10_chr8,10860,33.34,45163786
CE10_chr8,59,33.34,15569955
CE10_chr8,60,33.34,15570887
CE10_chr8,62,33.34,15643886
CE10_chr8,63,33.34,15643928
CE10_chr8,1145,33.34,42431100
CE10_chr8,1144,33.34,42505064
CE10_chr8,1143,33.34,42505092
CE10_chr8,1142,33.34,42505554
CE10_chr8,6543,33.34,11792552
CE10_chr8,6541,33.34,11918272
CE10_chr8,6540,33.34,11918359
CE10_chr8,6538,33.34,11935197
CE10_chr8,6537,33.34,11935400
CE10_chr8,6535,33.88,12152165
CE10_chr8,6534,33.88,12228112
CE10_chr8,6533,33.88,12228241
CE10_chr8,6524,33.88,12444633
CE10_chr8,6523,33.88,12449006
CE10_chr8,6522,33.88,12449212
CE10_chr8,6521,33.88,12536500
CE10_chr8,4616,33.88,10330740
CE10_chr8,4617,33.88,10330693
CE10_chr8,4618,33.88,10330676
CE10_chr8,4619,33.88,10298038
CE10_chr8,4620,33.88,10297605
CE10_chr8,4621,33.88,10297521
CE10_chr8,4622,34.41,10251797
CE10_chr8,4623,34.41,10097664
CE10_chr8,4624,34.41,10046861
CE10_chr8,4625,34.41,10002449
CE10_chr8,4632,34.41,9761645
CE10_chr8,4634,34.41,9642749
CE10_chr8,4635,34.41,9642672
CE10_chr8,4636,34.41,9624846
CE10_chr8,4840,34.41,9128932
CE10_chr8,4841,34.41,9127776
CE10_chr8,4842,34.41,9117238
CE10_chr8,4843,34.41,9117172
CE10_chr8,4844,34.41,9117142
CE10_chr8,4845,34.41,9117102
CE10_chr8,4846,34.41,9117101
CE10_chr8,4847,34.41,9107224
CE10_chr8,4848,34.41,9107205
CE10_chr8,4849,34.41,9107195
CE10_chr8,4850,34.41,9106995
CE10_chr8,4851,34.41,9106990
CE10_chr8,4852,34.41,9105135
CE10_chr8,4853,34.41,9105133
CE10_chr8,4854,34.41,9105125
CE10_chr8,4855,34.41,9105098
CE10_chr8,4856,34.41,9105087
CE10_chr8,4860,34.41,9100241
CE10_chr8,4861,34.41,9090952
CE10_chr8,4864,34.41,8994872
CE10_chr8,4871,34.41,8589848
CE10_chr8,4872,34.41,8581353
CE10_chr8,4876,34.41,8478272
CE10_chr8,4878,34.41,8407403
CE10_chr8,4879,34.41,8407369
CE10_chr8,4883,34.41,8218879
CE10_chr8,4884,34.41,8218722
CE10_chr8,4885,34.41,8218663
CE10_chr8,4886,34.41,8218518
CE10_chr8,4888,34.41,8198691
CE10_chr8,4895,34.41,8159384
CE10_chr8,4896,34.41,8125349
CE10_chr8,4897,34.41,8033607
CE10_chr8,4899,34.41,7925072
CE10_chr8,4900,34.41,7883253
CE10_chr8,4901,34.41,7883252
CE10_chr8,4902,34.41,7883243
CE10_chr8,4903,34.41,7780379
CE10_chr8,4907,34.41,7777931
CE10_chr8,4908,34.41,7777453
CE10_chr8,13412,34.95,29806733
CE10_chr8,11063,36.03,6747422
CE10_chr8,11062,36.56,6747404
CE10_tig00096895_pilon,22857,36.56,84726
CE10_tig00096895_pilon,22856,36.56,84466
CE10_chr8,7707,38.18,7583772
CE10_chr8,3415,43.58,4664075
CE10_chr8,3413,45.73,4167973
CE10_chr8,3412,45.73,4167958
CE10_chr8,3396,46.8,4094135
CE10_chr8,3395,46.8,4094110
CE10_chr8,3394,47.34,4077065
CE10_chr8,3393,47.34,4077038
CE10_chr8,3392,47.34,4077002
CE10_chr8,3372,47.34,3916015
CE10_chr8,3371,47.34,3915802
CE10_chr8,3345,47.34,3863244
CE10_chr8,3336,47.34,3834914
CE10_chr8,3328,47.34,3831924
CE10_chr8,3319,47.34,3786093
CE10_chr8,3318,47.88,3785833
CE10_chr8,3317,47.88,3785780
CE10_chr8,3312,47.88,3709472
CE10_chr8,3311,47.88,3709467
CE10_chr8,3310,47.88,3709350
CE10_chr8,3309,47.88,3709247
CE10_chr8,3308,47.88,3709243
CE10_chr8,3307,47.88,3709242
CE10_chr8,3306,47.88,3709194
CE10_chr8,3305,47.88,3709108
CE10_chr8,3304,47.88,3709097
CE10_chr8,3303,48.42,3709009
CE10_chr8,3302,48.42,3709006
CE10_chr8,3301,48.42,3708873
CE10_chr8,3300,48.42,3708841
CE10_chr8,3299,48.42,3708817
CE10_chr8,3298,48.42,3708787
CE10_chr8,3297,48.95,3708770
CE10_chr8,3296,48.95,3708762
CE10_chr8,3295,49.49,3708682
CE10_chr8,3294,49.49,3708655
CE10_chr8,3293,49.49,3708611
CE10_chr8,3292,49.49,3708586
CE10_chr8,3291,49.49,3708585
CE10_chr8,3290,50.03,3708030
CE10_chr8,3289,50.03,3708000
CE10_chr8,3288,50.03,3707980
CE10_chr8,3287,51.1,3703762
CE10_chr8,3213,52.18,3284738
CE10_chr8,3212,52.18,3284728
CE10_chr8,3211,52.18,3284726
CE10_chr8,3210,52.18,3284675
CE10_chr8,3209,52.18,3284669
CE10_chr8,3208,52.18,3284600
CE10_chr8,3207,52.72,3284561
CE10_chr8,3206,52.72,3284501
CE10_chr8,3205,52.72,3284444
CE10_chr8,3204,52.72,3284364
CE10_chr8,3203,52.72,3276813
CE10_chr8,3202,52.72,3276784
CE10_chr8,3201,52.72,3276747
CE10_chr8,3200,52.72,3276718
CE10_chr8,3199,52.72,3276644
CE10_chr8,3198,52.72,3276627
CE10_chr8,3197,52.72,3276274
CE10_chr8,3196,52.72,3276134
CE10_chr8,3193,52.72,3189696
CE10_chr8,3177,52.72,3148452
CE10_chr8,3176,52.72,3148350
CE10_chr8,3175,52.72,3148057
CE10_chr8,3174,52.72,3148031
CE10_chr8,3158,52.72,3084371
CE10_chr8,3157,52.72,3084181
CE10_chr8,3156,52.72,3084175
CE10_chr8,3155,52.72,3084171
CE10_chr8,3154,52.72,3084152
CE10_chr8,3153,52.72,3084150
CE10_chr8,3152,52.72,3084146
CE10_chr8,3151,52.72,3084137
CE10_chr8,3150,52.72,3084128
CE10_chr8,3149,52.72,3084127
CE10_chr8,3148,52.72,3084071
CE10_chr8,3147,52.72,3084057
CE10_chr8,3145,52.72,3083956
CE10_chr8,3144,52.72,3083929
CE10_chr8,3136,52.72,3066137
CE10_chr8,3135,52.72,3065988
CE10_chr8,3134,52.72,3065757
CE10_chr8,3133,52.72,3065755
CE10_chr8,3106,52.72,2869397
CE10_chr8,3105,52.72,2869392
CE10_chr8,3104,53.25,2863584
CE10_chr8,3103,53.25,2863546
CE10_chr8,3101,53.25,2839932
CE10_chr8,3100,53.25,2839898
CE10_chr8,3099,53.25,2839614
CE10_chr8,3096,53.79,2810661
CE10_chr8,3093,53.79,2763554
CE10_chr8,3092,53.79,2763415
CE10_chr8,3091,54.33,2746046
CE10_chr8,3090,54.33,2745813
CE10_chr8,3089,54.33,2745751
CE10_chr8,3011,54.87,2545002
CE10_chr8,3010,54.87,2544980
CE10_chr8,3009,54.87,2544653
CE10_chr8,3008,54.87,2544642
CE10_chr8,3007,54.87,2544623
CE10_chr8,3006,54.87,2544616
CE10_chr8,3005,54.87,2544523
CE10_chr8,3004,54.87,2544503
CE10_chr8,3003,54.87,2544437
CE10_chr8,3002,54.87,2544355
CE10_chr8,3001,54.87,2544317
CE10_chr8,3000,54.87,2544288
CE10_chr8,2999,54.87,2544284
CE10_chr8,2998,54.87,2544226
CE10_chr8,2997,54.87,2544068
CE10_chr8,2996,54.87,2544066
CE10_chr8,2995,54.87,2544047
CE10_chr8,2994,54.87,2544046
CE10_chr8,2993,54.87,2544045
CE10_chr8,2992,54.87,2543987
CE10_chr8,2991,54.87,2543982
CE10_chr8,2990,54.87,2543961
CE10_chr8,2989,54.87,2543859
CE10_chr8,2988,54.87,2543843
CE10_chr8,2987,54.87,2537479
CE10_chr8,2986,54.87,2537465
CE10_chr8,2985,54.87,2537400
CE10_chr8,2984,54.87,2537382
CE10_chr8,2983,55.41,2537347
