chr2.0,marker,cM,bp2.0
CE10_chr6,473,59.69,60167230
CE10_chr6,474,59.69,60167546
CE10_chr6,475,59.69,60167882
CE10_chr6,476,59.69,60168029
CE10_chr6,477,59.69,60168204
CE10_chr6,478,59.69,60169113
CE10_chr6,479,59.69,60169445
CE10_chr6,480,59.69,60169479
CE10_chr6,481,59.69,60169499
CE10_chr6,482,60.23,60169617
CE10_chr6,483,60.23,60169648
CE10_chr6,484,60.23,60169711
CE10_chr6,485,60.77,60170634
CE10_chr6,499,62.38,60269764
CE10_chr6,500,62.38,60270238
CE10_chr6,518,62.38,60305235
CE10_chr6,519,62.38,60305410
CE10_chr6,520,62.38,60305413
CE10_chr6,521,62.92,60305607
CE10_chr6,522,62.92,60305767
CE10_chr6,523,62.92,60305853
CE10_chr6,524,62.92,60306328
CE10_chr6,525,62.92,60306414
CE10_chr6,526,62.92,60306450
CE10_chr6,527,62.92,60309621
CE10_chr6,528,62.92,60309780
CE10_chr6,529,62.92,60309790
CE10_chr6,530,62.92,60309803
CE10_chr6,531,62.92,60309847
CE10_chr6,532,62.92,60309890
CE10_chr6,533,62.92,60310008
CE10_chr6,534,62.92,60310013
CE10_chr6,535,62.92,60310095
CE10_chr6,536,62.92,60310165
CE10_chr6,537,62.92,60310289
CE10_chr6,538,62.92,60310360
CE10_chr6,539,62.92,60310387
CE10_chr6,540,62.92,60310393
CE10_chr6,541,62.92,60310404
CE10_chr6,542,62.92,60310412
CE10_chr6,543,62.92,60310425
CE10_chr6,544,62.92,60310433
CE10_chr6,545,62.92,60310437
CE10_chr6,546,62.92,60310476
CE10_chr6,547,62.92,60310491
CE10_chr6,548,62.92,60310494
CE10_chr6,549,62.92,60310497
CE10_chr6,550,62.92,60310509
CE10_chr6,551,62.92,60310511
CE10_chr6,552,62.92,60310514
CE10_chr6,553,62.92,60310529
CE10_chr6,554,62.92,60310618
CE10_chr6,555,62.92,60310622
CE10_chr6,556,62.92,60310630
CE10_chr6,557,62.92,60310645
CE10_chr6,558,62.92,60310649
CE10_chr6,559,62.92,60310662
CE10_chr6,560,62.92,60310664
CE10_chr6,561,62.92,60310667
CE10_chr6,562,62.92,60310680
CE10_chr6,563,62.92,60310696
CE10_chr6,564,62.92,60310698
CE10_chr6,565,62.92,60310706
CE10_chr6,569,63.46,60354643
CE10_chr6,570,63.46,60354658
CE10_chr6,571,63.46,60354660
CE10_chr6,572,63.46,60354669
CE10_chr6,574,64.53,60371537
CE10_chr6,575,64.53,60371543
CE10_chr6,576,65.07,60408119
CE10_chr6,577,65.07,60408205
CE10_chr6,578,65.07,60408800
CE10_chr6,579,65.07,60408928
CE10_chr6,580,65.07,60408943
CE10_chr6,581,65.07,60411946
CE10_chr6,582,65.07,60433119
CE10_chr6,583,65.07,60433238
CE10_chr6,584,65.07,60433418
CE10_chr6,585,65.07,60433448
CE10_chr6,586,65.07,60433472
CE10_chr6,587,65.07,60440156
CE10_chr6,588,65.07,60440189
CE10_chr6,589,65.07,60440339
CE10_chr6,590,65.07,60441305
CE10_chr6,591,65.07,60441448
CE10_chr6,592,65.07,60441489
CE10_chr6,593,65.07,60441538
CE10_chr6,594,65.07,60441658
CE10_chr6,595,65.07,60441673
CE10_chr6,596,65.07,60441676
CE10_chr6,597,65.07,60456367
CE10_chr6,598,65.07,60456589
CE10_chr6,599,65.07,60456592
CE10_chr6,600,65.07,60456595
CE10_chr6,601,65.07,60456646
CE10_chr6,602,65.07,60456659
CE10_chr6,603,65.07,60462930
CE10_chr6,604,65.07,60463691
CE10_chr6,605,65.07,60463693
CE10_chr6,606,65.07,60463832
CE10_chr6,607,65.07,60463866
CE10_chr6,608,65.07,60463879
CE10_chr6,609,65.07,60464571
CE10_chr6,610,65.07,60464707
CE10_chr6,611,65.07,60464716
CE10_chr6,612,65.07,60464729
CE10_chr6,613,65.07,60464738
CE10_chr6,614,65.07,60464740
CE10_chr6,615,65.07,60464890
CE10_chr6,616,65.07,60464921
CE10_chr6,617,65.07,60464942
CE10_chr6,618,65.07,60464951
CE10_chr6,619,65.07,60465012
CE10_chr6,620,65.07,60465022
CE10_chr6,621,65.07,60465635
CE10_chr6,622,65.07,60465689
CE10_chr6,623,65.07,60465702
CE10_chr6,624,65.07,60465740
CE10_chr6,625,65.07,60465878
CE10_chr6,626,65.07,60465897
CE10_chr6,627,65.07,60466088
CE10_chr6,628,65.07,60466108
CE10_chr6,629,65.07,60466916
CE10_chr6,630,65.07,60466964
CE10_chr6,631,65.07,60467033
CE10_chr6,632,65.07,60467369
CE10_chr6,633,65.07,60467883
CE10_chr6,634,65.61,60538198
CE10_chr6,635,65.61,60549838
CE10_chr6,636,65.61,60549956
CE10_chr6,637,65.61,60549962
CE10_chr6,638,65.61,60550134
CE10_chr6,639,65.61,60550236
CE10_chr6,640,65.61,60550264
CE10_chr6,641,65.61,60550297
CE10_chr6,642,65.61,60550299
CE10_chr6,643,65.61,60550399
CE10_chr6,644,65.61,60550401
CE10_chr6,645,65.61,60550433
CE10_chr6,646,65.61,60550453
CE10_chr6,647,65.61,60550606
CE10_chr6,648,65.61,60550635
CE10_chr6,649,65.61,60550646
CE10_chr6,650,66.15,60564003
CE10_chr6,651,66.15,60564015
CE10_chr6,652,66.15,60564433
CE10_chr6,653,66.15,60564828
CE10_chr6,662,66.68,60667245
CE10_chr6,663,66.68,60667679
CE10_chr6,664,66.68,60667685
CE10_chr6,665,66.68,60683457
CE10_chr6,666,66.68,60683521
CE10_chr6,667,66.68,60683574
CE10_chr6,668,66.68,60683580
CE10_chr6,669,66.68,60683636
CE10_chr6,670,66.68,60683673
CE10_chr6,672,66.68,60696816
CE10_chr6,673,66.68,60696841
CE10_chr6,674,66.68,60697335
CE10_chr6,675,66.68,60697345
CE10_chr6,676,66.68,60697348
CE10_chr6,677,66.68,60697351
CE10_chr6,678,67.22,60697376
CE10_chr6,679,68.3,60782497
CE10_chr6,680,68.3,60782539
CE10_chr6,681,69.37,60782679
CE10_chr6,682,69.37,60782683
CE10_chr6,699,69.37,60793698
CE10_chr6,714,69.91,60799041
CE10_chr6,715,69.91,60799099
CE10_chr6,716,69.91,60799458
CE10_chr6,717,69.91,60799502
CE10_chr6,718,69.91,60806216
CE10_chr6,719,69.91,60806326
CE10_chr6,720,69.91,60806533
CE10_chr6,721,69.91,60806668
CE10_chr6,722,69.91,60806731
CE10_chr6,723,69.91,60806758
CE10_chr6,724,69.91,60806779
CE10_chr6,725,69.91,60806953
CE10_chr6,726,69.91,60807006
CE10_chr6,732,70.45,60863725
CE10_chr6,740,70.98,60945216
CE10_chr6,741,70.98,60945563
CE10_chr6,751,72.06,60965015
CE10_chr6,752,72.06,60965081
CE10_chr6,753,72.06,60965174
CE10_chr6,754,72.06,60965464
CE10_chr6,755,72.06,60965539
CE10_chr6,770,72.06,60976701
CE10_chr6,771,72.06,60976706
CE10_chr6,772,72.06,60976707
CE10_chr6,773,72.06,60976713
CE10_chr6,774,72.06,60976743
CE10_chr6,776,72.6,60998802
CE10_chr6,777,72.6,60998983
CE10_chr6,782,73.14,61054426
CE10_chr6,783,73.14,61054837
CE10_chr6,784,73.14,61054838
CE10_chr6,785,73.14,61054844
CE10_chr6,786,73.14,61054921
CE10_chr6,787,73.67,61054967
CE10_chr6,788,73.67,61055002
CE10_chr6,789,73.67,61055045
CE10_chr6,790,73.67,61055064
CE10_chr6,791,73.67,61055085
CE10_chr6,792,73.67,61055093
CE10_chr6,793,73.67,61055099
CE10_chr6,794,73.67,61055109
CE10_chr6,795,73.67,61055117
CE10_chr6,796,74.21,61055167
CE10_chr6,797,74.21,61055335
CE10_chr6,798,74.21,61055351
CE10_chr6,799,74.21,61055382
CE10_chr6,800,74.75,61055435
CE10_chr6,801,74.75,61055444
CE10_chr6,802,74.75,61055459
CE10_chr6,803,74.75,61055464
CE10_chr6,804,74.75,61055537
CE10_chr6,805,74.75,61055576
CE10_chr6,806,74.75,61055686
CE10_chr6,807,74.75,61055698
CE10_chr6,808,74.75,61055910
CE10_chr6,810,75.29,61062125
CE10_chr6,822,75.82,61086309
CE10_chr6,823,75.82,61086313
CE10_chr6,824,75.82,61086494
CE10_chr6,825,75.82,61086512
CE10_chr6,835,76.9,61091152
CE10_chr6,836,76.9,61091220
CE10_chr6,837,76.9,61091505
CE10_chr6,838,76.9,61091523
CE10_chr6,839,76.9,61091610
CE10_chr6,840,76.9,61091623
CE10_chr6,841,76.9,61091638
CE10_chr6,842,76.9,61091842
CE10_chr6,843,76.9,61091888
CE10_chr6,844,76.9,61091992
CE10_chr6,845,76.9,61092296
CE10_chr6,846,76.9,61111706
CE10_chr6,847,76.9,61111742
CE10_chr6,848,76.9,61111752
CE10_chr6,849,76.9,61112084
CE10_chr6,850,76.9,61112548
CE10_chr6,851,76.9,61112580
CE10_chr6,852,77.44,61112669
CE10_chr6,853,77.44,61112673
CE10_chr6,854,77.44,61112690
CE10_chr6,855,77.44,61112695
CE10_chr6,856,77.97,61112797
CE10_chr6,857,77.97,61112815
CE10_chr6,858,77.97,61114823
CE10_chr6,859,77.97,61114876
CE10_chr6,860,77.97,61114893
CE10_chr6,861,77.97,61114983
CE10_chr6,862,77.97,61115045
CE10_chr6,863,77.97,61115066
CE10_chr6,864,77.97,61115099
CE10_chr6,875,80.13,61230992
CE10_chr6,879,80.66,61248722
CE10_chr6,881,81.2,61259861
CE10_chr6,882,81.2,61260190
CE10_chr6,8069,81.2,61453369
CE10_chr6,8068,81.2,61453116
CE10_chr6,8067,81.2,61452960
CE10_chr6,8066,81.2,61452562
CE10_chr6,8065,81.2,61452548
CE10_chr6,8064,81.2,61452369
CE10_chr6,8063,81.2,61446502
CE10_chr6,8062,81.2,61435057
CE10_chr6,8061,81.2,61434819
CE10_chr6,8060,81.2,61434716
CE10_chr6,8059,81.2,61434630
CE10_chr6,8058,81.2,61434401
CE10_chr6,8057,81.2,61434378
CE10_chr6,7973,81.2,61373820
CE10_chr6,7972,81.2,61373777
CE10_chr6,7971,81.2,61371085
CE10_chr6,7970,81.2,61370976
CE10_chr6,7969,81.2,61370956
CE10_chr6,7968,81.2,61370945
CE10_chr6,7967,81.2,61370929
CE10_chr6,7966,81.2,61370906
CE10_chr6,7965,81.2,61370842
CE10_chr6,7964,81.2,61370832
CE10_chr6,7963,81.2,61367392
CE10_chr6,7955,81.2,61325459
CE10_chr6,7954,81.2,61325437
CE10_chr6,7953,81.2,61325366
CE10_chr6,7952,81.2,61325315
CE10_chr6,7951,81.2,61324668
CE10_chr6,7950,81.2,61324512
CE10_chr6,7949,81.2,61302022
CE10_chr6,7948,81.2,61301856
CE10_chr6,7947,81.2,61301779
CE10_chr6,7946,81.2,61301768
CE10_chr6,7945,81.2,61301560
CE10_chr6,7944,81.2,61301543
CE10_chr6,7943,81.2,61301394
CE10_chr6,7942,81.2,61301334
CE10_chr6,7941,81.2,61301281
CE10_chr6,7940,81.2,61301176
CE10_chr6,7939,82.81,61287832
CE10_chr7,21130,0,0
CE10_chr7,21131,1.08,21
CE10_chr7,21135,2.15,174
CE10_chr7,21136,3.23,19617
CE10_chr7,21137,3.23,19652
CE10_chr7,21138,3.76,40260
CE10_chr7,21139,3.76,40336
CE10_chr7,21140,3.76,49184
CE10_chr7,21141,3.76,49185
CE10_chr7,21142,3.76,49216
CE10_chr7,21143,3.76,49220
CE10_chr7,21144,3.76,49221
CE10_chr7,21145,3.76,49225
CE10_chr7,21146,3.76,49241
CE10_chr7,21147,3.76,49243
CE10_chr7,21148,3.76,49272
CE10_chr7,21149,3.76,49285
CE10_chr7,21150,3.76,49293
CE10_chr7,21151,3.76,99818
CE10_chr7,21152,3.76,99901
CE10_chr7,21153,3.76,99902
CE10_chr7,21154,3.76,99909
CE10_chr7,21155,3.76,111504
CE10_chr7,21156,3.76,112577
CE10_chr7,21157,3.76,112686
CE10_chr7,21158,3.76,144143
CE10_chr7,21159,3.76,144240
CE10_chr7,21160,3.76,155879
CE10_chr7,21162,3.76,162678
CE10_chr7,21163,3.76,163263
CE10_chr7,21164,3.76,163450
CE10_chr7,21165,3.76,212576
CE10_chr7,21166,3.76,212658
CE10_chr7,21167,3.76,212673
CE10_chr7,21168,3.76,212807
CE10_chr7,21169,3.76,212812
CE10_chr7,21170,3.76,213263
CE10_chr7,21172,3.76,383001
CE10_chr7,21173,3.76,383184
CE10_chr7,21174,3.76,393980
CE10_chr7,21175,3.76,393985
CE10_chr7,21176,3.76,393988
CE10_chr7,21177,3.76,393989
CE10_chr7,21178,3.76,394067
CE10_chr7,21179,3.76,394103
CE10_chr7,21180,3.76,394104
CE10_chr7,21181,3.76,394109
CE10_chr7,21182,4.3,394558
CE10_chr7,21183,4.3,394562
CE10_chr7,78,4.84,1535558
CE10_chr7,79,5.38,1535578
CE10_chr7,80,5.38,1535587
CE10_chr7,81,5.38,1535594
CE10_chr7,82,5.38,1535595
CE10_chr7,83,5.38,1535622
CE10_chr7,84,5.38,1535659
CE10_chr7,85,5.38,1535715
CE10_chr7,86,5.38,1535778
CE10_chr7,87,5.38,2024559
CE10_chr7,88,5.38,2024566
CE10_chr7,89,5.38,2024573
CE10_chr7,90,5.38,2080659
CE10_chr7,91,5.38,2309318
CE10_chr7,92,5.38,2309336
CE10_chr7,93,5.38,2309356
CE10_chr7,94,5.38,2319459
CE10_chr7,95,5.38,2319649
CE10_chr7,96,5.38,2319652
CE10_chr7,97,5.38,2351069
CE10_chr7,3723,5.91,20074961
CE10_chr7,3722,6.45,20105792
CE10_chr7,3721,6.45,20105793
CE10_chr7,3720,6.45,21210518
CE10_chr7,3719,6.45,21210710
CE10_chr7,5498,6.45,7670599
CE10_chr7,5509,6.45,7348590
CE10_chr7,5508,6.45,7348991
CE10_chr7,8099,6.45,32900291
CE10_chr7,8098,6.45,31658477
CE10_chr7,8097,6.45,31658476
CE10_chr7,8096,6.45,31658475
CE10_chr7,8095,6.45,31658436
CE10_chr7,8094,6.45,31473566
CE10_chr7,8092,6.45,31267042
CE10_chr7,8091,6.45,31267032
CE10_chr7,8090,6.45,31266834
CE10_chr7,8089,6.45,31266814
CE10_chr7,8088,6.45,31266658
CE10_chr7,8087,6.45,31266610
CE10_chr7,8086,6.45,31266530
CE10_chr7,8085,6.45,31266523
CE10_chr7,8081,6.45,31263832
CE10_chr7,8080,6.45,31263815
CE10_chr7,8078,6.45,31263775
CE10_chr7,8077,6.45,31263771
CE10_chr7,8076,6.45,31263518
CE10_chr7,8075,6.45,31263330
CE10_chr7,12963,6.45,27791684
CE10_chr7,12962,6.45,27791741
CE10_chr7,13191,6.45,24607559
CE10_chr7,17215,6.45,11245162
CE10_chr7,17371,6.45,19260718
CE10_chr7,17370,6.45,19606139
CE10_chr7,19023,6.45,8648332
CE10_chr7,19022,6.45,8598910
CE10_chr7,19021,6.45,8598619
CE10_chr7,19019,6.45,8490674
CE10_chr7,19018,6.45,8490621
CE10_chr7,19017,6.45,8490401
CE10_chr7,19016,6.45,8490333
CE10_chr7,19009,6.45,8490174
CE10_chr7,19334,6.45,28780011
CE10_chr7,19333,6.45,29302217
CE10_chr7,19332,6.45,29302218
CE10_chr7,19331,6.45,29302219
CE10_chr7,19330,6.45,29302221
CE10_chr7,19329,6.45,29302252
CE10_chr7,19328,6.45,29302255
CE10_chr7,19327,6.45,29302297
CE10_chr7,19380,6.45,6612525
CE10_chr7,19379,6.45,6601017
CE10_chr7,19378,6.45,6601015
CE10_chr7,19377,6.45,6601008
CE10_chr7,19376,6.45,6303629
CE10_chr7,19375,6.45,5946792
CE10_chr7,19374,6.45,5291677
CE10_chr7,19373,6.45,5235681
CE10_chr7,19389,6.45,4262570
CE10_chr7,19387,6.45,4367860
CE10_chr7,19386,6.45,4417388
CE10_chr7,19385,6.45,4701266
CE10_chr7,19384,6.45,4998543
CE10_chr7,19383,6.45,4998546
CE10_chr7,20006,6.45,13452785
CE10_chr7,20005,6.45,13452527
CE10_chr7,7778,6.45,3927453
CE10_chr7,7779,7.53,3927102
CE10_chr7,7780,7.53,3927094
CE10_chr7,7781,7.53,3927083
CE10_chr7,7782,7.53,3927071
CE10_chr7,7783,8.07,3917465
CE10_chr7,22839,8.07,912770
CE10_chr7,22840,8.07,912815
CE10_chr7,22843,8.07,912908
CE10_chr7,22844,8.07,912910
CE10_chr7,22845,8.07,912931
CE10_chr7,22846,8.07,912932
CE10_chr7,22847,8.07,913046
CE10_chr7,22848,8.07,913108
CE10_chr7,22849,8.6,913142
CE10_chr7,22850,8.6,913146
CE10_chr7,22851,8.6,913148
CE10_chr7,22852,8.6,913152
CE10_chr7,8147,10.22,36853767
CE10_chr7,8148,10.22,36853959
CE10_chr7,8167,10.22,37708529
CE10_chr7,8168,10.22,37708556
CE10_chr7,8169,11.29,37781463
CE10_chr7,8170,11.29,37781468
CE10_chr7,8171,11.29,37814431
CE10_chr7,8179,11.83,37970337
CE10_chr7,8180,12.37,37970484
CE10_chr7,8182,12.37,37994661
CE10_chr7,8183,12.9,38043746
CE10_chr7,8184,12.9,38043784
CE10_chr7,8185,12.9,38043880
CE10_chr7,8186,12.9,38043910
CE10_chr7,8187,12.9,38043966
CE10_chr7,8188,12.9,38161879
CE10_chr7,8189,12.9,38161881
CE10_chr7,8190,13.44,38221943
CE10_chr7,8191,13.44,38222044
CE10_chr7,8192,13.44,38222328
CE10_chr7,8193,13.44,38222406
CE10_chr7,8194,13.44,38235872
CE10_chr7,8195,13.44,38237078
CE10_chr7,8196,13.44,38238234
CE10_chr7,8197,13.44,38309319
CE10_chr7,8198,13.44,38309329
CE10_chr7,8199,13.44,38309927
CE10_chr7,8200,13.44,38318055
CE10_chr7,8201,13.44,38431936
CE10_chr7,8202,13.44,38432391
CE10_chr7,8203,13.44,38432855
CE10_chr7,8204,13.44,38433112
CE10_chr7,8205,13.44,38454931
CE10_chr7,8206,13.44,38494895
CE10_chr7,8207,13.44,38494896
CE10_chr7,8208,13.44,38494926
CE10_chr7,8209,13.44,38494927
CE10_chr7,8210,13.44,38494928
CE10_chr7,8213,13.44,38610633
CE10_chr7,8214,13.44,38636988
CE10_chr7,8215,13.44,38637026
CE10_chr7,8216,13.44,38637027
CE10_chr7,8217,13.44,38637052
CE10_chr7,8218,13.44,38637113
CE10_chr7,8219,13.44,38637310
CE10_chr7,8220,13.44,38682591
CE10_chr7,8221,13.44,38682692
CE10_chr7,8222,13.44,38682768
CE10_chr7,8250,13.98,39112971
CE10_chr7,8251,13.98,39112973
CE10_chr7,8252,13.98,39112997
CE10_chr7,8253,13.98,39113014
CE10_chr7,8254,13.98,39113550
CE10_chr7,8265,13.98,39366813
CE10_chr7,8266,13.98,39366892
CE10_chr7,8294,14.52,39624819
CE10_chr7,8295,14.52,39624838
CE10_chr7,8296,14.52,39625669
CE10_chr7,8297,14.52,39640182
CE10_chr7,8299,15.06,39787944
CE10_chr7,8300,15.06,39788073
CE10_chr7,8301,15.06,39788245
CE10_chr7,8302,15.06,39788254
CE10_chr7,8303,15.06,39788285
CE10_chr7,8304,15.06,39788318
CE10_chr7,8305,15.06,39788335
CE10_chr7,8306,15.06,39788341
CE10_chr7,8307,15.06,39788354
CE10_chr7,8308,15.06,39788367
CE10_chr7,8309,15.06,39788369
CE10_chr7,8310,15.06,39788374
CE10_chr7,8311,15.06,39788389
CE10_chr7,8312,15.06,39788422
CE10_chr7,8313,15.06,39788437
CE10_chr7,8314,15.06,39788450
CE10_chr7,8315,15.06,39788453
CE10_chr7,8316,15.06,39788454
CE10_chr7,8317,15.06,39788604
CE10_chr7,8318,15.06,39788626
CE10_chr7,8319,15.06,39788628
CE10_chr7,8320,15.06,39788640
CE10_chr7,8321,15.06,39788684
CE10_chr7,8322,15.06,39813443
CE10_chr7,8324,15.06,39858281
CE10_chr7,8325,15.06,39858305
CE10_chr7,8326,15.06,39858395
CE10_chr7,8327,15.06,39901669
CE10_chr7,8328,15.06,39903680
CE10_chr7,8329,15.06,39903681
CE10_chr7,8330,15.06,39903748
CE10_chr7,8331,15.06,39903754
CE10_chr7,8332,15.06,39903769
CE10_chr7,8344,16.13,40141240
CE10_chr7,8345,16.13,40141252
CE10_chr7,8346,16.13,40141288
CE10_chr7,8347,16.13,40141348
CE10_chr7,8348,16.13,40141370
CE10_chr7,8362,16.13,40160496
CE10_chr7,8363,16.13,40160519
CE10_chr7,8393,16.67,40547164
CE10_chr7,8394,16.67,40547249
CE10_chr7,8395,16.67,40548600
CE10_chr7,8400,16.67,40590302
CE10_chr7,8403,16.67,40606571
CE10_chr7,8404,16.67,40606638
CE10_chr7,8405,16.67,40606641
CE10_chr7,8406,16.67,40606643
CE10_chr7,8407,16.67,40606649
CE10_chr7,8408,17.21,40606667
CE10_chr7,8409,17.21,40606670
CE10_chr7,8410,17.21,40606868
CE10_chr7,8411,17.74,40638462
CE10_chr7,8412,17.74,40639226
CE10_chr7,8413,17.74,40639292
CE10_chr7,8414,17.74,40639519
CE10_chr7,8415,17.74,40639534
CE10_chr7,8419,17.74,40839681
CE10_chr7,8420,17.74,40846598
CE10_chr7,8421,17.74,40846649
CE10_chr7,8422,17.74,40846782
CE10_chr7,8423,17.74,40846794
CE10_chr7,8424,17.74,40846873
CE10_chr7,8425,17.74,40847685
CE10_chr7,8426,17.74,40847794
CE10_chr7,8427,17.74,40847903
CE10_chr7,8428,17.74,40847912
CE10_chr7,8429,17.74,40847931
CE10_chr7,8430,17.74,40848005
CE10_chr7,8431,17.74,40848011
CE10_chr7,8432,17.74,40848211
CE10_chr7,8433,17.74,40848212
CE10_chr7,8434,17.74,40848245
CE10_chr7,8435,17.74,40848291
CE10_chr7,8436,17.74,40848330
CE10_chr7,8437,17.74,40848333
CE10_chr7,8438,17.74,40848400
CE10_chr7,8439,17.74,40848402
CE10_chr7,8440,17.74,40848410
CE10_chr7,8441,17.74,40848422
CE10_chr7,8442,17.74,40848447
CE10_chr7,8443,17.74,40848477
CE10_chr7,8444,17.74,40866028
CE10_chr7,8445,17.74,40866061
CE10_chr7,8446,18.28,40896877
CE10_chr7,8447,18.28,40923252
CE10_chr7,8448,18.28,40977875
CE10_chr7,8450,18.28,41052912
CE10_chr7,8451,18.28,41052918
CE10_chr7,8452,18.28,41053125
CE10_chr7,8454,18.28,41067718
CE10_chr7,8455,18.28,41067720
CE10_chr7,8456,18.28,41072186
CE10_chr7,8490,18.28,41158018
CE10_chr7,8491,18.28,41158133
CE10_chr7,8494,18.28,41184156
CE10_chr7,8495,18.28,41184157
CE10_chr7,8496,18.28,41184274
CE10_chr7,8566,19.36,41416573
CE10_chr7,8567,19.36,41416616
CE10_chr7,8568,19.36,41416970
CE10_chr7,8569,19.36,41416988
CE10_chr7,8570,19.36,41416993
CE10_chr7,8571,19.36,41417036
CE10_chr7,8572,19.36,41417070
CE10_chr7,8573,19.36,41417071
CE10_chr7,8574,19.36,41417072
CE10_chr7,8575,20.43,41417231
CE10_chr7,8576,20.43,41417298
CE10_chr7,8595,20.97,41487668
CE10_chr7,8596,20.97,41487702
CE10_chr7,8597,20.97,41487822
CE10_chr7,8611,20.97,41508333
CE10_chr7,8612,20.97,41508380
CE10_chr7,8613,20.97,41508869
CE10_chr7,8623,20.97,41538163
CE10_chr7,8624,20.97,41538254
CE10_chr7,8632,22.05,41575036
CE10_chr7,8633,22.05,41575099
CE10_chr7,8634,23.12,41689385
CE10_chr7,8635,23.12,41689421
CE10_chr7,8636,23.12,41689593
CE10_chr7,8637,23.12,41689630
CE10_chr7,8638,23.12,41689631
CE10_chr7,8639,23.12,41689660
CE10_chr7,8640,23.12,41689686
CE10_chr7,8641,23.12,41689743
CE10_chr7,8642,23.12,41689814
CE10_chr7,8643,23.12,41689822
CE10_chr7,8644,23.12,41689833
CE10_chr7,8645,23.12,41689931
CE10_chr7,8646,23.12,41690364
CE10_chr7,8647,23.12,41690384
CE10_chr7,8648,23.12,41690566
CE10_chr7,8651,23.12,41696084
CE10_chr7,8652,23.12,41696570
CE10_chr7,8653,23.12,41696581
CE10_chr7,8654,23.12,41696591
CE10_chr7,8655,23.12,41696603
CE10_chr7,8656,23.12,41696756
CE10_chr7,8657,23.12,41696981
CE10_chr7,8658,23.12,41697000
CE10_chr7,8659,23.12,41697088
CE10_chr7,8660,23.12,41697102
CE10_chr7,8661,23.12,41697165
CE10_chr7,8662,23.12,41697222
CE10_chr7,8663,23.12,41697345
CE10_chr7,8664,23.12,41697376
CE10_chr7,8665,23.66,41742714
CE10_chr7,8666,23.66,41745519
CE10_chr7,8667,23.66,41745784
CE10_chr7,8669,23.66,41771218
CE10_chr7,8670,23.66,41771234
CE10_chr7,8671,23.66,41771564
CE10_chr7,8672,23.66,41771573
CE10_chr7,8673,23.66,41771592
CE10_chr7,8674,23.66,41771677
CE10_chr7,8675,23.66,41771678
CE10_chr7,8676,23.66,41775442
CE10_chr7,8677,23.66,41782434
CE10_chr7,8678,23.66,41782730
CE10_chr7,8680,23.66,41787016
CE10_chr7,8681,23.66,41787073
CE10_chr7,8682,24.2,41787195
CE10_chr7,8683,24.2,41787205
CE10_chr7,8684,24.2,41787333
CE10_chr7,8685,24.2,41841045
CE10_chr7,8686,24.2,41841280
CE10_chr7,8687,24.2,41841317
CE10_chr7,8688,24.2,41842913
CE10_chr7,8689,24.73,41843172
CE10_chr7,8690,24.73,41843365
CE10_chr7,8691,24.73,41843651
CE10_chr7,8692,24.73,41843663
CE10_chr7,8693,24.73,41843687
CE10_chr7,8694,24.73,41843708
CE10_chr7,8695,24.73,41843732
CE10_chr7,8696,24.73,41843801
CE10_chr7,8697,24.73,41843858
CE10_chr7,8698,24.73,41843882
CE10_chr7,8699,24.73,41843921
CE10_chr7,8700,24.73,41843936
CE10_chr7,8701,24.73,41843948
CE10_chr7,8702,24.73,41843993
CE10_chr7,8703,24.73,41854070
CE10_chr7,8704,24.73,41854642
CE10_chr7,8705,24.73,41854771
CE10_chr7,8706,24.73,41855978
CE10_chr7,8707,24.73,41856054
CE10_chr7,8708,24.73,41856085
CE10_chr7,8709,24.73,41856097
CE10_chr7,8710,24.73,41856147
CE10_chr7,8711,24.73,41915590
CE10_chr7,8712,24.73,41915605
CE10_chr7,8713,24.73,41915610
CE10_chr7,8714,24.73,41915628
CE10_chr7,8715,24.73,41915735
CE10_chr7,8716,24.73,41915736
CE10_chr7,8717,24.73,41915946
CE10_chr7,8718,24.73,41915971
CE10_chr7,8719,24.73,41915983
CE10_chr7,8720,24.73,41917843
CE10_chr7,8721,24.73,41917865
CE10_chr7,8722,24.73,41917951
CE10_chr7,8723,24.73,41918222
CE10_chr7,8724,24.73,41918255
CE10_chr7,8725,24.73,41918312
CE10_chr7,8726,24.73,41918432
CE10_chr7,8727,24.73,41918561
CE10_chr7,8730,24.73,41948796
CE10_chr7,8731,24.73,41949585
CE10_chr7,8732,24.73,41953006
CE10_chr7,8733,24.73,41953614
CE10_chr7,8734,25.27,41953793
CE10_chr7,8735,25.81,41982431
CE10_chr7,8744,25.81,41985662
CE10_chr7,8745,25.81,41985704
CE10_chr7,8746,25.81,41986021
CE10_chr7,8747,26.35,41986259
CE10_chr7,8748,26.35,41986293
CE10_chr7,8749,26.35,41986309
CE10_chr7,8753,27.42,42083637
CE10_chr7,8754,27.42,42083904
CE10_chr7,8755,27.42,42084096
CE10_chr7,8962,27.96,42576809
CE10_chr7,8963,27.96,42576810
CE10_chr7,8964,27.96,42576814
CE10_chr7,8965,27.96,42576843
CE10_chr7,8966,27.96,42576847
CE10_chr7,8967,27.96,42576860
CE10_chr7,9037,29.04,42684243
CE10_chr7,9038,29.04,42684272
CE10_chr7,9039,29.04,42684273
CE10_chr7,9040,29.04,42684313
CE10_chr7,9041,29.57,42684443
CE10_chr7,9042,29.57,42684462
CE10_chr7,9043,29.57,42684518
CE10_chr7,9044,29.57,42684546
CE10_chr7,9045,29.57,42684556
